Hotel;Is Canceled;Lead Time;arrival full date;Arrival Date Year;Arrival Date Month;Arrival Date Week Number;Arrival Date Day of Month;Stays in Weekend nights;Stays in week nights;stays total nights;Adults;Children;Babies;Meal;Country;Reserved Room Type;Assigned room type;customer type;Reservation Status;Reservation status_date
City Hotel;0;7;2016-11-24;2016;November;48;24;0;1;1;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;9;2016-11-23;2016;November;48;23;0;2;2;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;9;2016-11-23;2016;November;48;23;0;2;2;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;61;2016-11-21;2016;November;48;21;1;3;4;2;0.0;0;HB;FRA;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;62;2016-11-20;2016;November;48;20;2;3;5;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-25
City Hotel;0;213;2016-11-19;2016;November;47;19;2;4;6;2;0.0;0;BB;MLT;A;D;Transient-Party;Check-Out;2016-11-25
City Hotel;0;62;2016-11-21;2016;November;48;21;1;3;4;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-25
City Hotel;0;42;2016-11-22;2016;November;48;22;0;3;3;2;0.0;0;BB;ITA;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;53;2016-11-21;2016;November;48;21;1;3;4;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;1;2016-11-22;2016;November;48;22;0;3;3;2;0.0;0;SC;CHN;D;E;Transient;Check-Out;2016-11-25
City Hotel;0;8;2016-11-24;2016;November;48;24;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;25;2016-11-22;2016;November;48;22;0;3;3;2;0.0;0;BB;IRL;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;59;2016-11-21;2016;November;48;21;1;3;4;2;0.0;0;SC;FRA;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;2;2016-11-24;2016;November;48;24;0;1;1;1;0.0;0;BB;MOZ;A;A;Transient-Party;Check-Out;2016-11-25
City Hotel;0;2;2016-11-24;2016;November;48;24;0;1;1;1;0.0;0;BB;MOZ;A;A;Transient-Party;Check-Out;2016-11-25
City Hotel;0;2;2016-11-24;2016;November;48;24;0;1;1;1;0.0;0;BB;MOZ;A;A;Transient-Party;Check-Out;2016-11-25
City Hotel;0;6;2016-11-24;2016;November;48;24;0;1;1;2;0.0;0;HB;PRT;D;D;Transient;Check-Out;2016-11-25
City Hotel;0;25;2016-11-22;2016;November;48;22;0;3;3;2;0.0;0;BB;IRL;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;0;2016-11-25;2016;November;48;25;0;0;0;2;0.0;0;HB;PRT;A;K;Transient;Check-Out;2016-11-25
City Hotel;0;6;2016-11-24;2016;November;48;24;0;1;1;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-25
City Hotel;0;6;2016-11-23;2016;November;48;23;0;2;2;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2016-11-25
City Hotel;0;0;2016-11-26;2016;November;48;26;0;0;0;0;0.0;0;BB;PRT;A;D;Transient;Check-Out;2016-11-26
City Hotel;0;61;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-26
City Hotel;0;4;2016-11-19;2016;November;47;19;2;5;7;2;0.0;1;BB;FRA;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;109;2016-11-21;2016;November;48;21;1;4;5;2;0.0;0;BB;FRA;D;D;Transient;Check-Out;2016-11-26
City Hotel;0;109;2016-11-21;2016;November;48;21;1;4;5;2;0.0;0;BB;FRA;D;D;Transient;Check-Out;2016-11-26
City Hotel;0;53;2016-11-21;2016;November;48;21;1;4;5;2;0.0;0;BB;FRA;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;47;2016-11-21;2016;November;48;21;1;4;5;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;72;2016-11-19;2016;November;47;19;2;5;7;2;0.0;0;BB;IRL;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;2;2016-11-22;2016;November;48;22;0;4;4;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-26
City Hotel;0;12;2016-11-22;2016;November;48;22;0;4;4;2;0.0;0;SC;FRA;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;191;2016-11-25;2016;November;48;25;0;1;1;3;0.0;0;BB;ROU;D;D;Transient;Check-Out;2016-11-26
City Hotel;0;191;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;SC;ROU;A;E;Transient;Check-Out;2016-11-26
City Hotel;0;79;2016-11-19;2016;November;47;19;2;5;7;2;0.0;0;BB;PRT;D;D;Transient;Check-Out;2016-11-26
City Hotel;0;191;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;SC;ROU;A;D;Transient;Check-Out;2016-11-26
City Hotel;0;28;2016-11-22;2016;November;48;22;0;4;4;2;0.0;0;BB;NLD;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;214;2016-11-20;2016;November;48;20;2;4;6;1;2.0;0;BB;TUR;A;D;Transient-Party;Check-Out;2016-11-26
City Hotel;0;16;2016-11-20;2016;November;48;20;2;4;6;1;0.0;0;BB;CHN;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;17;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;1;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;D;Transient-Party;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;9;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;BB;PRT;A;G;Transient;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;11;2016-11-22;2016;November;48;22;0;4;4;2;0.0;0;BB;ROU;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;122;2016-11-25;2016;November;48;25;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;2;2016-11-25;2016;November;48;25;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;SC;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;42;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;1;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;159;2016-11-22;2016;November;48;22;0;4;4;2;0.0;0;BB;SWE;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;1;2016-11-25;2016;November;48;25;0;1;1;2;2.0;0;BB;PRT;F;G;Transient;Check-Out;2016-11-26
City Hotel;0;107;2016-11-24;2016;November;48;24;0;2;2;2;0.0;0;BB;DEU;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;1;2016-11-24;2016;November;48;24;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;0;2016-11-26;2016;November;48;26;0;0;0;0;0.0;0;SC;PRT;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;5;2016-11-25;2016;November;48;25;0;1;1;3;0.0;0;BB;PRT;D;D;Transient;Check-Out;2016-11-26
City Hotel;0;14;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;BB;PRT;A;D;Transient-Party;Check-Out;2016-11-26
City Hotel;0;14;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;BB;PRT;A;D;Transient-Party;Check-Out;2016-11-26
City Hotel;0;42;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;BB;PRT;E;E;Transient;Check-Out;2016-11-26
City Hotel;0;42;2016-11-24;2016;November;48;24;0;2;2;2;1.0;0;BB;PRT;A;D;Transient;Check-Out;2016-11-26
City Hotel;0;82;2016-11-19;2016;November;47;19;2;5;7;2;1.0;0;SC;FRA;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;56;2016-11-22;2016;November;48;22;0;4;4;3;0.0;0;BB;ITA;D;D;Transient;Check-Out;2016-11-26
City Hotel;0;63;2016-11-21;2016;November;48;21;1;4;5;2;0.0;0;BB;FRA;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;58;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-26
City Hotel;0;20;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;BB;PRT;A;B;Transient;Check-Out;2016-11-26
City Hotel;0;55;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;BB;PRT;A;G;Transient;Check-Out;2016-11-26
City Hotel;0;58;2016-11-23;2016;November;48;23;0;3;3;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-26
City Hotel;0;122;2016-11-25;2016;November;48;25;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;308;2016-11-23;2016;November;48;23;0;3;3;1;0.0;0;BB;NOR;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;19;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;BB;ITA;A;G;Transient;Check-Out;2016-11-26
City Hotel;0;11;2016-11-25;2016;November;48;25;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;64;2016-11-21;2016;November;48;21;1;4;5;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-26
City Hotel;0;0;2016-11-25;2016;November;48;25;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2016-11-26
City Hotel;0;0;2016-11-25;2016;November;48;25;0;1;1;1;0.0;0;SC;PRT;A;B;Transient;Check-Out;2016-11-26
City Hotel;0;6;2016-11-25;2016;November;48;25;0;1;1;2;0.0;0;SC;PRT;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;6;2016-11-25;2016;November;48;25;0;1;1;3;0.0;0;BB;PRT;D;E;Transient;Check-Out;2016-11-26
City Hotel;0;1;2016-11-25;2016;November;48;25;0;1;1;1;0.0;0;SC;PRT;A;A;Transient;Check-Out;2016-11-26
City Hotel;0;2;2016-11-16;2016;November;47;16;2;8;10;0;0.0;0;SC;ITA;A;K;Transient-Party;Check-Out;2016-11-26
City Hotel;0;22;2016-11-26;2016;November;48;26;0;0;0;1;1.0;0;BB;SVN;B;K;Transient-Party;Check-Out;2016-11-26
City Hotel;0;72;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;18;2016-11-20;2016;November;48;20;2;5;7;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;29;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;BB;FRA;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;21;2016-11-21;2016;November;48;21;1;5;6;1;0.0;0;BB;BRA;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;124;2016-11-26;2016;November;48;26;0;1;1;3;0.0;0;BB;DEU;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;46;2016-11-21;2016;November;48;21;1;5;6;2;0.0;0;BB;CHE;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;232;2016-11-24;2016;November;48;24;0;3;3;3;0.0;0;BB;ITA;D;D;Transient;Check-Out;2016-11-27
City Hotel;0;2;2016-11-25;2016;November;48;25;0;2;2;1;0.0;0;SC;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;2;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;SC;FRA;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;56;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2016-11-27
City Hotel;0;56;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2016-11-27
City Hotel;0;56;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2016-11-27
City Hotel;0;56;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2016-11-27
City Hotel;0;56;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2016-11-27
City Hotel;0;13;2016-11-22;2016;November;48;22;0;5;5;2;0.0;0;BB;IRL;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;8;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;BB;BEL;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;58;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;70;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;186;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;186;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;107;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;52;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;SC;CHE;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;1;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;SC;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;21;2016-11-22;2016;November;48;22;0;5;5;2;1.0;0;HB;ESP;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;0;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;0;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;D;D;Transient;Check-Out;2016-11-27
City Hotel;0;67;2016-11-25;2016;November;48;25;0;2;2;3;0.0;0;BB;ESP;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;27;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;BB;ITA;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;27;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;BB;ITA;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;80;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;86;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;BB;POL;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;68;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;68;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;68;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;68;2016-11-25;2016;November;48;25;0;2;2;1;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;67;2016-11-25;2016;November;48;25;0;2;2;3;0.0;0;BB;ITA;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;67;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;ITA;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;17;2016-11-25;2016;November;48;25;0;2;2;2;1.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;12;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;33;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;BB;PRT;A;B;Transient;Check-Out;2016-11-27
City Hotel;0;12;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;33;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;BB;PRT;A;B;Transient;Check-Out;2016-11-27
City Hotel;0;71;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;SC;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;58;2016-11-19;2016;November;47;19;2;6;8;2;0.0;0;HB;FRA;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;47;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;65;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;HB;FRA;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;18;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;SC;ESP;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;16;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;1;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;19;2016-11-20;2016;November;48;20;2;5;7;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;29;2016-11-24;2016;November;48;24;0;3;3;3;0.0;0;BB;USA;D;D;Transient;Check-Out;2016-11-27
City Hotel;0;47;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;PRT;F;F;Transient;Check-Out;2016-11-27
City Hotel;0;54;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;BB;HRV;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;2;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;PRT;F;F;Transient;Check-Out;2016-11-27
City Hotel;0;3;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;PRT;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;2;2016-11-25;2016;November;48;25;0;2;2;2;1.0;0;BB;PRT;F;F;Transient;Check-Out;2016-11-27
City Hotel;0;2;2016-11-25;2016;November;48;25;0;2;2;2;1.0;0;BB;PRT;F;F;Transient;Check-Out;2016-11-27
City Hotel;0;21;2016-11-26;2016;November;48;26;0;1;1;2;0.0;0;BB;DEU;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;8;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;8;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;55;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;MAR;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;112;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;12;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;BB;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;66;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;59;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;DEU;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;42;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;FRA;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;141;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;141;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;132;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;SC;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;2;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;SC;PRT;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;30;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;132;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;NLD;F;F;Transient;Check-Out;2016-11-27
City Hotel;0;130;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;81;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;GBR;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;83;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;DEU;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;130;2016-11-25;2016;November;48;25;0;2;2;2;0.0;0;BB;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;52;2016-11-23;2016;November;48;23;0;4;4;2;0.0;0;SC;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;43;2016-11-25;2016;November;48;25;0;2;2;2;1.0;0;BB;PRT;D;D;Transient;Check-Out;2016-11-27
City Hotel;0;138;2016-11-25;2016;November;48;25;0;2;2;1;0.0;0;SC;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;186;2016-11-24;2016;November;48;24;0;3;3;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;131;2016-11-25;2016;November;48;25;0;2;2;1;0.0;0;BB;NLD;A;A;Transient;Check-Out;2016-11-27
City Hotel;0;0;2016-11-27;2016;November;49;27;0;0;0;2;0.0;0;BB;PRT;A;D;Transient;Check-Out;2016-11-27
City Hotel;0;2;2016-11-24;2016;November;48;24;1;3;4;1;0.0;0;BB;ROU;D;D;Transient;Check-Out;2016-11-28
City Hotel;0;45;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;BRA;A;A;Transient-Party;Check-Out;2016-11-28
City Hotel;0;45;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;BRA;A;A;Transient-Party;Check-Out;2016-11-28
City Hotel;0;22;2016-11-24;2016;November;48;24;1;3;4;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;22;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;30;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;USA;D;D;Transient;Check-Out;2016-11-28
City Hotel;0;256;2016-11-27;2016;November;49;27;1;0;1;2;0.0;0;SC;CN;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;10;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;PRT;A;C;Transient;Check-Out;2016-11-28
City Hotel;0;45;2016-11-24;2016;November;48;24;1;3;4;2;0.0;0;BB;DNK;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;127;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;SC;MYS;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;45;2016-11-25;2016;November;48;25;1;2;3;3;0.0;0;BB;DNK;D;D;Transient;Check-Out;2016-11-28
City Hotel;0;59;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;SC;CHE;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;10;2016-11-22;2016;November;48;22;1;5;6;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;67;2016-11-26;2016;November;48;26;1;1;2;1;0.0;0;BB;ITA;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;10;2016-11-22;2016;November;48;22;1;5;6;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;23;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;KOR;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;42;2016-11-24;2016;November;48;24;1;3;4;2;0.0;0;BB;DEU;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;40;2016-11-26;2016;November;48;26;1;1;2;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;19;2016-11-24;2016;November;48;24;1;3;4;2;0.0;0;SC;FRA;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;7;2016-11-24;2016;November;48;24;1;3;4;2;0.0;0;BB;BRA;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;19;2016-11-24;2016;November;48;24;1;3;4;2;0.0;0;SC;FRA;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;64;2016-11-26;2016;November;48;26;1;1;2;2;0.0;1;BB;FRA;A;D;Transient;Check-Out;2016-11-28
City Hotel;0;21;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;NLD;A;D;Transient;Check-Out;2016-11-28
City Hotel;0;22;2016-11-27;2016;November;49;27;1;0;1;2;0.0;0;BB;CHE;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;143;2016-11-24;2016;November;48;24;1;3;4;2;2.0;0;BB;USA;E;E;Transient;Check-Out;2016-11-28
City Hotel;0;44;2016-11-26;2016;November;48;26;1;1;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;4;2016-11-25;2016;November;48;25;1;2;3;3;0.0;0;BB;BRA;D;E;Transient-Party;Check-Out;2016-11-28
City Hotel;0;92;2016-11-23;2016;November;48;23;1;4;5;3;0.0;0;BB;GBR;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;3;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;BGR;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;9;2016-11-26;2016;November;48;26;1;1;2;1;0.0;0;BB;CHN;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;45;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;BRA;A;A;Transient-Party;Check-Out;2016-11-28
City Hotel;0;10;2016-11-25;2016;November;48;25;1;2;3;2;0.0;0;BB;FRA;A;A;Transient;Check-Out;2016-11-28
City Hotel;0;67;2016-11-25;2016;November;48;25;2;2;4;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2016-11-29
City Hotel;0;45;2016-11-24;2016;November;48;24;2;3;5;2;0.0;0;BB;FRA;D;D;Transient;Check-Out;2016-11-29
City Hotel;0;45;2016-11-24;2016;November;48;24;2;3;5;2;0.0;0;BB;FRA;D;D;Transient;Check-Out;2016-11-29
City Hotel;0;45;2016-11-24;2016;November;48;24;2;3;5;2;0.0;0;BB;FRA;D;D;Transient;Check-Out;2016-11-29
